Application_order,Course,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Gender,Scholarship_holder,Age_at_enrollment,Unemployment_rate,Inflation_rate,GDP,Status,Total_enrolled_grade,Total_enrolled_units,Total_approved_units,Total_evaluation_units
1,Animation and Multimedia Design,130.0,1,38,5,9,118.1,No,Male,No,18,9.4,-0.8,-3.12,Enrolled,0.0,0,0,0
1,Agronomy,100.0,1,3,9,10,120.0,No,Male,No,44,15.5,2.8,-4.06,Dropout,12.0,13,4,30
1,Veterinary Nursing,142.0,1,1,9,9,127.7,Yes,Male,No,19,12.7,3.7,-1.7,Graduate,24.6,10,9,17
1,Animation and Multimedia Design,130.0,1,1,2,9,130.0,No,Male,No,21,8.9,1.4,3.51,Enrolled,28.16666666,23,23,27
1,Informatics Engineering,148.0,3,19,3,5,147.7,No,Male,Yes,18,9.4,-0.8,-3.12,Dropout,0.0,10,0,10
1,Agronomy,170.0,19,19,5,5,170.0,Yes,Male,No,20,16.2,0.3,-0.92,Graduate,29.8,12,12,18
1,Communication Design,110.0,37,37,7,7,110.2,No,Male,No,55,11.1,0.6,2.02,Graduate,28.0,12,12,12
1,Management,166.0,19,37,4,8,146.4,No,Male,No,27,7.6,2.6,0.32,Enrolled,23.0,10,4,24
2,Informatics Engineering,135.0,12,19,5,5,121.0,No,Male,No,19,12.4,0.5,1.79,Dropout,0.0,10,0,0
1,Management,133.0,19,37,9,9,129.9,No,Male,No,18,12.4,0.5,1.79,Graduate,24.799999999999997,10,10,10
1,Journalism and Communication,133.1,37,37,7,4,132.0,No,Male,No,43,15.5,2.8,-4.06,Dropout,11.75,12,4,17
3,Tourism,121.0,19,19,9,6,125.9,Yes,Male,No,18,13.9,-0.3,0.79,Dropout,0.0,12,0,0
1,Animation and Multimedia Design,159.0,3,3,2,2,165.7,Yes,Male,No,18,9.4,-0.8,-3.12,Dropout,0.0,0,0,0
5,Tourism,130.0,37,38,9,9,122.7,Yes,Male,Yes,20,8.9,1.4,3.51,Dropout,0.0,12,0,13
1,Management (evening attendance),121.0,37,19,9,9,141.4,No,Male,No,29,10.8,1.4,1.74,Dropout,23.05,10,8,15
1,Equinculture,133.1,37,37,9,10,156.4,Yes,Male,No,44,13.9,-0.3,0.79,Dropout,11.57142857,12,5,20
1,Informatics Engineering,146.0,37,37,9,9,148.5,Yes,Male,No,18,10.8,1.4,1.74,Enrolled,26.0,10,5,15
1,Agronomy,140.0,37,37,9,1,140.0,No,Male,Yes,20,15.5,2.8,-4.06,Enrolled,26.13333333,12,11,24
1,Communication Design,125.0,38,37,8,7,131.7,Yes,Male,No,20,12.4,0.5,1.79,Dropout,25.416666669999998,15,7,18
2,Management,120.0,37,37,9,9,104.7,Yes,Male,No,36,10.8,1.4,1.74,Dropout,0.0,9,0,13
1,Equinculture,150.0,5,1,2,5,150.0,Yes,Male,No,19,13.9,-0.3,0.79,Enrolled,22.6,12,7,25
1,Veterinary Nursing,110.0,37,37,90,90,110.0,No,Male,No,29,12.7,3.7,-1.7,Dropout,0.0,10,0,10
1,Advertising and Marketing Management,120.0,1,1,9,9,129.1,Yes,Male,No,18,10.8,1.4,1.74,Dropout,21.583333330000002,12,7,16
1,Agronomy,133.1,1,1,1,6,120.0,No,Male,No,24,13.9,-0.3,0.79,Dropout,0.0,12,0,0
1,Journalism and Communication,133.1,3,19,2,5,127.0,No,Male,No,20,15.5,2.8,-4.06,Graduate,29.333333330000002,12,12,13
1,Social Service (evening attendance),133.1,19,37,9,9,151.5,No,Male,No,45,16.2,0.3,-0.92,Dropout,0.0,11,0,12
2,Nursing,130.0,38,37,4,4,126.8,Yes,Male,Yes,28,7.6,2.6,0.32,Graduate,27.0,46,40,46
1,Tourism,160.0,19,38,9,9,140.8,Yes,Male,No,23,7.6,2.6,0.32,Enrolled,24.86666667,12,11,18
1,Nursing,128.0,1,19,4,7,125.6,Yes,Male,No,18,12.4,0.5,1.79,Graduate,23.79142857,15,14,18
2,Management,140.0,19,19,9,4,127.8,Yes,Male,No,23,9.4,-0.8,-3.12,Dropout,22.0,10,6,14
1,Animation and Multimedia Design,120.0,3,3,2,2,120.0,Yes,Male,No,22,7.6,2.6,0.32,Enrolled,0.0,0,0,0
1,Communication Design,140.0,19,19,5,5,131.3,No,Male,Yes,22,12.4,0.5,1.79,Graduate,25.06666667,12,11,12
1,Management (evening attendance),120.0,37,38,5,5,155.7,No,Male,No,33,10.8,1.4,1.74,Graduate,28.033333329999998,10,10,11
1,Agronomy,130.0,1,38,9,6,128.5,No,Male,No,21,8.9,1.4,3.51,Graduate,24.88181818,24,21,34
1,Management,100.0,37,37,9,5,170.0,No,Male,No,45,15.5,2.8,-4.06,Graduate,29.63333333,10,10,11
1,Agronomy,133.1,37,37,9,9,100.0,No,Male,No,44,15.5,2.8,-4.06,Dropout,23.5,17,5,18
1,Advertising and Marketing Management,110.0,19,19,90,99,107.2,No,Male,No,42,12.7,3.7,-1.7,Dropout,0.0,12,0,0
1,Management,147.0,19,1,9,7,139.3,Yes,Male,No,20,12.4,0.5,1.79,Dropout,0.0,10,0,0
6,Management,133.0,19,38,5,6,123.2,Yes,Male,No,20,9.4,-0.8,-3.12,Enrolled,25.166666669999998,10,5,19
2,Tourism,137.0,1,38,2,8,122.3,Yes,Male,Yes,20,8.9,1.4,3.51,Graduate,27.21428571,12,12,13
2,Journalism and Communication,124.0,1,1,4,4,127.9,Yes,Male,No,20,9.4,-0.8,-3.12,Enrolled,23.916666669999998,12,7,24
2,Management,128.0,1,1,9,6,120.3,No,Male,No,19,8.9,1.4,3.51,Enrolled,24.3,10,7,22
1,Social Service (evening attendance),120.0,1,1,4,4,128.5,No,Male,No,26,12.4,0.5,1.79,Dropout,20.928571429999998,18,11,29
1,Agronomy,133.1,37,37,8,7,150.0,No,Male,No,31,13.9,-0.3,0.79,Graduate,27.5,12,11,21
1,Journalism and Communication,142.0,1,19,9,9,136.1,No,Male,Yes,19,16.2,0.3,-0.92,Graduate,26.666666669999998,12,12,12
1,Journalism and Communication,100.0,37,37,0,0,128.0,Yes,Male,No,28,7.6,2.6,0.32,Graduate,26.83333334,12,12,13
1,Animation and Multimedia Design,149.0,19,37,9,9,158.1,Yes,Male,Yes,20,10.8,1.4,1.74,Graduate,0.0,0,0,0
2,Social Service (evening attendance),110.0,37,1,9,10,108.7,Yes,Female,No,43,9.4,-0.8,-3.12,Graduate,25.5,12,12,12
1,Animation and Multimedia Design,133.1,1,19,2,7,110.0,No,Male,Yes,25,15.5,2.8,-4.06,Dropout,0.0,0,0,0
1,Social Service,133.1,37,37,9,9,120.0,No,Female,No,40,16.2,0.3,-0.92,Dropout,25.0,12,3,23
1,Veterinary Nursing,150.0,5,4,1,1,150.0,No,Female,No,20,12.4,0.5,1.79,Graduate,26.708333330000002,12,11,23
1,Social Service (evening attendance),133.1,37,37,9,1,113.0,No,Female,No,46,11.1,0.6,2.02,Graduate,25.66666666,12,9,19
1,Biofuel Production Technologies,121.0,19,37,5,7,118.6,No,Female,No,26,8.9,1.4,3.51,Graduate,24.82467532,35,34,41
1,Nursing,133.1,3,1,5,5,148.8,No,Female,Yes,34,12.4,0.5,1.79,Graduate,25.5847619,15,13,16
3,Basic Education,122.0,38,37,9,5,120.3,Yes,Female,No,19,10.8,1.4,1.74,Dropout,0.0,12,0,0
6,Nursing,143.0,19,19,9,9,127.0,Yes,Female,Yes,18,12.7,3.7,-1.7,Graduate,27.17142858,16,14,16
1,Oral Hygiene,123.0,19,19,4,9,113.8,Yes,Female,No,18,12.7,3.7,-1.7,Graduate,22.58055556,15,15,19
1,Social Service (evening attendance),120.0,38,37,9,7,108.0,No,Male,Yes,37,13.9,-0.3,0.79,Graduate,23.85714286,13,11,16
1,Animation and Multimedia Design,114.0,19,38,9,7,129.1,No,Male,Yes,23,9.4,-0.8,-3.12,Graduate,0.0,0,0,0
1,Communication Design,114.0,19,38,9,7,135.9,No,Male,No,26,15.5,2.8,-4.06,Graduate,27.61538462,27,27,27
2,Journalism and Communication,154.4,19,38,3,5,154.4,Yes,Female,No,18,10.8,1.4,1.74,Dropout,12.0,12,5,8
1,Nursing,190.0,3,2,122,4,190.0,Yes,Female,No,18,12.4,0.5,1.79,Enrolled,23.994999999999997,14,9,25
4,Nursing,136.0,3,3,2,2,132.5,Yes,Female,No,19,11.1,0.6,2.02,Graduate,26.26107143,15,15,16
2,Veterinary Nursing,163.3,19,1,4,9,163.3,No,Female,No,18,12.4,0.5,1.79,Graduate,25.5,12,12,22
1,Advertising and Marketing Management,126.0,1,3,4,3,122.5,Yes,Female,No,19,8.9,1.4,3.51,Dropout,26.13333333,12,11,14
4,Informatics Engineering,122.0,1,1,191,171,121.0,Yes,Male,No,20,8.9,1.4,3.51,Enrolled,24.25,10,5,24
1,Communication Design,137.0,1,1,1,5,131.8,No,Female,Yes,22,9.4,-0.8,-3.12,Graduate,24.166666669999998,12,10,16
3,Nursing,139.0,19,1,9,5,135.0,Yes,Female,Yes,18,12.7,3.7,-1.7,Graduate,24.42857142,16,14,16
1,Tourism,142.0,19,39,5,4,141.7,No,Female,Yes,18,13.9,-0.3,0.79,Graduate,25.666666669999998,12,12,14
3,Journalism and Communication,133.1,38,38,5,5,131.3,Yes,Female,Yes,18,8.9,1.4,3.51,Graduate,25.78571429,12,12,13
6,Tourism,126.0,38,37,5,7,123.9,Yes,Female,Yes,18,12.4,0.5,1.79,Graduate,26.0,12,12,13
2,Tourism,131.0,4,3,7,4,126.1,Yes,Female,No,18,8.9,1.4,3.51,Graduate,23.30952381,12,12,14
6,Nursing,131.0,1,19,7,7,126.5,Yes,Female,Yes,19,11.1,0.6,2.02,Graduate,26.96142858,15,14,17
1,Basic Education,108.0,19,1,5,5,107.3,No,Female,No,20,15.5,2.8,-4.06,Dropout,0.0,12,0,0
4,Social Service,133.1,1,19,9,5,95.0,Yes,Female,Yes,19,15.5,2.8,-4.06,Dropout,11.66666667,12,6,19
2,Veterinary Nursing,122.0,3,1,4,7,116.1,Yes,Female,No,18,15.5,2.8,-4.06,Graduate,24.15384615,12,9,25
4,Communication Design,143.0,1,1,9,7,134.6,Yes,Female,Yes,18,12.4,0.5,1.79,Dropout,27.333333330000002,12,12,12
6,Nursing,135.0,19,19,7,7,128.0,Yes,Female,Yes,18,11.1,0.6,2.02,Graduate,28.09767857,15,15,15
2,Journalism and Communication,148.0,3,38,2,6,144.2,Yes,Female,No,18,12.4,0.5,1.79,Graduate,29.45238096,12,12,13
1,Management,134.0,19,38,4,8,129.5,No,Female,Yes,18,10.8,1.4,1.74,Graduate,24.225,10,9,17
1,Journalism and Communication,122.0,1,1,4,7,116.8,Yes,Female,No,18,16.2,0.3,-0.92,Graduate,24.0,12,12,12
1,Agronomy,160.0,37,38,9,6,160.0,No,Female,Yes,20,16.2,0.3,-0.92,Graduate,25.825,12,12,18
2,Social Service,126.0,38,37,3,5,127.1,Yes,Female,Yes,19,9.4,-0.8,-3.12,Graduate,23.666666669999998,12,9,21
1,Equinculture,138.0,2,19,2,6,126.3,Yes,Female,Yes,18,8.9,1.4,3.51,Enrolled,25.833333330000002,12,12,15
1,Social Service,115.0,38,38,8,7,112.9,Yes,Female,Yes,19,12.4,0.5,1.79,Graduate,25.0,12,12,15
2,Basic Education,141.0,3,1,1,5,130.2,Yes,Female,No,19,12.7,3.7,-1.7,Enrolled,22.15,12,9,15
1,Equinculture,100.0,3,4,3,2,100.0,No,Female,No,19,9.4,-0.8,-3.12,Enrolled,30.0,10,10,17
1,Advertising and Marketing Management,130.0,19,19,7,7,121.6,No,Female,No,19,12.4,0.5,1.79,Graduate,30.54761904,12,12,13
1,Advertising and Marketing Management,130.0,42,1,2,7,130.0,No,Female,No,20,8.9,1.4,3.51,Graduate,26.5,12,11,15
1,Equinculture,135.0,38,19,9,5,121.7,Yes,Female,Yes,18,10.8,1.4,1.74,Graduate,23.9,10,9,12
1,Management,120.0,1,39,4,7,120.0,No,Female,No,33,12.4,0.5,1.79,Dropout,14.0,10,2,14
1,Basic Education,148.0,19,19,4,5,143.5,No,Female,Yes,19,13.9,-0.3,0.79,Dropout,12.83333333,13,6,14
2,Oral Hygiene,136.0,1,1,9,9,128.3,No,Female,Yes,18,15.5,2.8,-4.06,Graduate,28.178571429999998,15,15,15
1,Communication Design,108.0,19,1,4,3,111.9,No,Female,No,19,8.9,1.4,3.51,Dropout,0.0,12,0,0
1,Agronomy,140.0,38,38,6,3,140.0,No,Female,No,19,15.5,2.8,-4.06,Enrolled,23.166666669999998,12,7,32
3,Journalism and Communication,153.0,3,1,2,8,137.6,Yes,Female,No,18,12.4,0.5,1.79,Graduate,30.333333330000002,12,12,13
1,Social Service,135.0,19,19,9,5,135.0,Yes,Female,No,20,10.8,1.4,1.74,Graduate,25.66666666,12,12,12
5,Nursing,146.0,19,37,7,7,133.8,Yes,Female,No,19,9.4,-0.8,-3.12,Graduate,26.465,16,16,18
2,Journalism and Communication,130.0,19,19,9,9,126.9,Yes,Male,Yes,18,9.4,-0.8,-3.12,Graduate,28.166666669999998,12,12,12
2,Tourism,113.0,1,2,5,3,106.7,Yes,Male,Yes,19,13.9,-0.3,0.79,Dropout,10.0,12,2,20
1,Social Service (evening attendance),145.7,37,37,9,9,145.7,Yes,Female,No,25,13.9,-0.3,0.79,Graduate,25.6060606,29,26,29
3,Communication Design,145.0,3,3,4,4,153.1,Yes,Female,Yes,20,12.7,3.7,-1.7,Enrolled,26.833333330000002,12,12,12
1,Social Service (evening attendance),126.0,38,37,5,5,118.7,No,Female,No,19,12.7,3.7,-1.7,Graduate,24.0,12,12,12
1,Management (evening attendance),160.0,34,34,0,0,161.8,Yes,Male,No,33,7.6,2.6,0.32,Dropout,10.5,10,2,13
4,Informatics Engineering,134.0,19,38,194,175,124.9,Yes,Male,No,18,8.9,1.4,3.51,Enrolled,22.0,10,6,20
1,Informatics Engineering,163.0,19,37,5,8,150.8,Yes,Male,No,18,7.6,2.6,0.32,Enrolled,21.0,10,6,20
1,Management,130.0,1,1,2,3,130.0,No,Female,No,19,11.1,0.6,2.02,Graduate,23.4,10,9,16
2,Animation and Multimedia Design,165.0,3,3,2,2,163.6,Yes,Female,No,18,12.4,0.5,1.79,Enrolled,0.0,0,0,0
1,Management,142.0,38,19,141,171,115.0,No,Female,No,19,13.9,-0.3,0.79,Enrolled,22.166666669999998,10,7,20
1,Journalism and Communication,156.0,19,1,5,10,136.8,Yes,Female,No,18,11.1,0.6,2.02,Dropout,27.5,12,12,12
5,Basic Education,141.0,3,19,2,7,130.9,Yes,Female,No,18,7.6,2.6,0.32,Graduate,26.1,12,11,15
3,Nursing,143.0,19,37,7,7,127.0,Yes,Female,No,18,9.4,-0.8,-3.12,Graduate,26.1475,16,16,16
1,Nursing,133.1,38,38,2,10,120.0,No,Female,No,37,16.2,0.3,-0.92,Dropout,10.75,14,2,18
1,Social Service,133.0,38,1,2,4,126.0,No,Female,No,20,9.4,-0.8,-3.12,Enrolled,12.0,11,1,21
1,Tourism,172.0,37,37,5,5,153.8,Yes,Female,Yes,20,10.8,1.4,1.74,Graduate,27.333333330000002,12,12,12
1,Social Service,140.0,19,19,9,6,140.0,No,Male,No,21,11.1,0.6,2.02,Graduate,25.76190476,12,12,14
1,Nursing,142.0,38,1,5,4,136.6,No,Female,Yes,18,12.4,0.5,1.79,Graduate,28.2531746,15,15,16
1,Social Service (evening attendance),140.0,19,1,9,8,105.0,No,Female,No,26,15.5,2.8,-4.06,Enrolled,21.86666667,12,8,23
1,Management,133.1,37,37,9,7,139.4,No,Female,No,41,7.6,2.6,0.32,Enrolled,23.799999999999997,10,10,14
2,Journalism and Communication,148.0,19,1,3,9,140.0,Yes,Female,Yes,18,16.2,0.3,-0.92,Graduate,28.33333334,12,12,12
4,Nursing,137.0,19,37,9,7,130.8,No,Female,No,18,9.4,-0.8,-3.12,Graduate,28.805,16,16,18
1,Nursing,143.0,38,38,9,9,138.8,Yes,Female,No,31,11.1,0.6,2.02,Graduate,31.85625,15,15,17
1,Social Service,133.1,1,1,4,10,110.0,No,Female,No,23,12.7,3.7,-1.7,Graduate,26.791666669999998,12,12,14
4,Nursing,138.0,37,19,9,9,127.8,Yes,Female,No,19,7.6,2.6,0.32,Graduate,29.96666666,14,12,14
3,Journalism and Communication,138.0,37,38,4,9,134.2,Yes,Female,Yes,20,11.1,0.6,2.02,Graduate,28.0,12,12,12
1,Social Service (evening attendance),150.0,37,37,7,5,143.0,No,Female,No,40,12.7,3.7,-1.7,Graduate,30.03174603,16,16,16
1,Veterinary Nursing,120.0,37,37,9,9,120.0,Yes,Female,No,32,16.2,0.3,-0.92,Dropout,22.5,12,7,28
4,Tourism,110.0,37,37,9,7,113.2,Yes,Female,No,24,10.8,1.4,1.74,Dropout,20.5,12,3,25
4,Nursing,146.0,19,37,5,8,135.8,Yes,Female,No,18,7.6,2.6,0.32,Graduate,27.96666666,14,12,14
1,Social Service,148.0,37,37,9,9,143.5,No,Female,No,18,10.8,1.4,1.74,Graduate,25.833333330000002,12,12,12
1,Social Service,145.0,19,37,4,7,148.9,Yes,Female,Yes,18,10.8,1.4,1.74,Graduate,26.666666669999998,12,12,12
1,Agronomy,133.1,38,38,4,7,115.6,Yes,Female,No,27,15.5,2.8,-4.06,Dropout,0.0,12,0,16
1,Management,160.0,38,37,9,5,159.3,No,Female,No,18,7.6,2.6,0.32,Graduate,29.8,10,10,10
1,Management (evening attendance),150.0,19,37,9,8,138.5,No,Female,No,26,12.7,3.7,-1.7,Enrolled,23.25,10,8,19
1,Basic Education,130.0,19,12,9,4,133.2,Yes,Female,No,19,7.6,2.6,0.32,Graduate,27.83333334,12,12,13
2,Social Service (evening attendance),120.0,37,34,0,0,117.6,Yes,Female,No,19,7.6,2.6,0.32,Graduate,24.2,12,11,15
2,Management,115.0,1,37,5,5,108.7,Yes,Female,No,21,9.4,-0.8,-3.12,Enrolled,24.666666669999998,10,6,17
4,Management,133.1,1,19,4,6,106.0,Yes,Female,No,24,12.7,3.7,-1.7,Enrolled,21.5,10,3,25
1,Basic Education,120.0,37,37,9,10,122.6,No,Female,No,20,12.7,3.7,-1.7,Dropout,22.833333330000002,12,5,19
4,Basic Education,134.0,19,1,5,9,127.4,Yes,Female,No,18,10.8,1.4,1.74,Enrolled,24.4,12,10,14
1,Agronomy,133.1,19,19,9,9,100.0,No,Female,No,30,11.1,0.6,2.02,Dropout,0.0,12,0,12
1,Basic Education,133.1,19,37,9,9,95.0,Yes,Female,No,22,11.1,0.6,2.02,Enrolled,24.666666669999998,14,12,18
1,Management,130.0,37,19,9,8,130.0,No,Female,No,21,10.8,1.4,1.74,Graduate,22.50427351,19,19,27
1,Oral Hygiene,120.0,19,19,4,5,122.8,No,Female,No,26,13.9,-0.3,0.79,Dropout,23.841666670000002,15,14,20
1,Management,115.0,19,19,7,7,115.0,Yes,Female,No,23,9.4,-0.8,-3.12,Enrolled,22.0,10,3,16
1,Communication Design,135.0,19,37,5,9,145.9,No,Female,Yes,18,16.2,0.3,-0.92,Graduate,24.83333334,12,12,12
1,Communication Design,133.1,1,37,5,9,143.0,Yes,Female,No,21,12.7,3.7,-1.7,Dropout,23.6,12,10,17
1,Animation and Multimedia Design,145.0,19,38,9,9,100.0,No,Female,Yes,18,13.9,-0.3,0.79,Dropout,0.0,0,0,0
3,Veterinary Nursing,130.0,19,37,5,5,121.3,Yes,Female,No,21,9.4,-0.8,-3.12,Enrolled,25.0,10,6,22
3,Basic Education,118.0,38,38,7,7,121.2,Yes,Female,No,18,7.6,2.6,0.32,Enrolled,25.4,12,10,15
3,Basic Education,138.0,37,37,5,9,125.1,Yes,Female,Yes,19,12.7,3.7,-1.7,Dropout,26.3,12,11,14
1,Tourism,122.0,1,1,4,9,112.9,Yes,Female,No,22,7.6,2.6,0.32,Enrolled,23.583333330000002,12,7,25
3,Social Service,126.0,38,19,5,8,120.8,Yes,Female,No,19,12.4,0.5,1.79,Graduate,25.11904762,12,12,14
5,Veterinary Nursing,121.0,38,37,9,8,114.0,Yes,Female,No,19,9.4,-0.8,-3.12,Dropout,0.0,10,0,20
1,Social Service,152.0,37,37,7,5,132.1,Yes,Female,No,19,9.4,-0.8,-3.12,Dropout,23.5,12,3,21
1,Veterinary Nursing,160.0,37,37,192,192,160.0,No,Female,No,27,9.4,-0.8,-3.12,Graduate,26.0,10,8,20
1,Veterinary Nursing,134.0,37,37,5,5,134.0,Yes,Female,No,22,12.7,3.7,-1.7,Graduate,26.4,10,10,17
1,Journalism and Communication,128.0,37,1,9,7,124.2,Yes,Female,No,18,15.5,2.8,-4.06,Dropout,26.14285714,12,11,15
4,Tourism,125.0,38,38,5,5,115.6,Yes,Female,No,20,9.4,-0.8,-3.12,Graduate,23.75,12,10,14
1,Management (evening attendance),130.0,37,37,9,9,128.2,No,Female,No,34,9.4,-0.8,-3.12,Dropout,21.0,15,5,16
2,Nursing,138.0,1,38,5,8,132.8,Yes,Female,No,18,13.9,-0.3,0.79,Graduate,26.14126985,15,14,18
2,Journalism and Communication,121.0,1,1,5,5,123.1,Yes,Male,No,20,9.4,-0.8,-3.12,Graduate,27.0,12,8,19
1,Equinculture,134.0,1,19,5,5,125.6,Yes,Female,No,20,12.7,3.7,-1.7,Graduate,32.0,10,10,12
1,Management (evening attendance),130.0,1,38,4,9,115.0,No,Male,No,25,16.2,0.3,-0.92,Dropout,0.0,10,0,15
4,Informatics Engineering,126.0,3,19,2,9,123.6,Yes,Male,No,18,8.9,1.4,3.51,Dropout,25.4,10,8,15
1,Equinculture,148.0,1,1,9,9,141.7,No,Male,No,18,8.9,1.4,3.51,Dropout,24.6,12,9,19
1,Basic Education,160.0,19,38,5,7,139.0,Yes,Female,Yes,18,9.4,-0.8,-3.12,Dropout,12.2,12,5,21
1,Tourism,118.0,1,19,5,4,118.0,No,Female,Yes,19,12.4,0.5,1.79,Graduate,23.8,12,10,14
2,Basic Education,150.0,38,19,5,5,142.0,Yes,Female,Yes,19,10.8,1.4,1.74,Dropout,24.73333333,12,11,15
1,Social Service,140.0,1,1,5,5,143.4,No,Female,Yes,21,13.9,-0.3,0.79,Graduate,27.4047619,12,12,13
1,Communication Design,100.0,3,2,2,2,115.9,No,Female,No,29,9.4,-0.8,-3.12,Enrolled,23.45555556,21,19,32
1,Communication Design,110.0,1,37,9,9,105.1,Yes,Female,Yes,20,12.4,0.5,1.79,Graduate,23.833333330000002,12,12,12
1,Social Service (evening attendance),140.0,19,37,134,193,138.0,Yes,Female,Yes,21,8.9,1.4,3.51,Graduate,25.327272729999997,24,21,24
1,Management (evening attendance),133.1,37,37,9,8,114.7,No,Female,No,34,10.8,1.4,1.74,Dropout,21.5,3,3,3
4,Journalism and Communication,140.0,1,37,3,9,130.5,Yes,Female,No,20,12.7,3.7,-1.7,Graduate,24.333333330000002,12,12,12
1,Management (evening attendance),110.0,37,37,9,9,134.3,No,Male,No,24,10.8,1.4,1.74,Dropout,12.0,10,1,17
1,Nursing,148.0,1,1,4,3,137.5,No,Male,No,18,16.2,0.3,-0.92,Graduate,29.23174603,15,15,16
1,Nursing,137.0,1,19,4,4,125.3,No,Male,No,19,7.6,2.6,0.32,Enrolled,24.4,14,14,14
1,Management,120.0,1,19,7,7,111.3,No,Male,Yes,18,15.5,2.8,-4.06,Enrolled,22.55,10,8,20
9,Management (evening attendance),120.0,38,38,9,5,144.8,No,Male,No,28,10.8,1.4,1.74,Enrolled,27.083333330000002,10,9,14
1,Management (evening attendance),130.0,1,1,9,7,152.1,No,Male,No,28,11.1,0.6,2.02,Dropout,23.0,10,3,25
1,Tourism,132.0,38,38,0,5,126.1,No,Male,No,20,7.6,2.6,0.32,Dropout,10.75,12,4,21
1,Nursing,130.0,1,1,7,4,136.0,Yes,Male,No,22,9.4,-0.8,-3.12,Graduate,25.1075,16,16,18
4,Nursing,128.0,19,1,4,4,124.3,Yes,Male,No,19,10.8,1.4,1.74,Graduate,25.33142858,16,14,16
1,Advertising and Marketing Management,132.0,1,19,7,5,129.9,Yes,Male,No,20,12.4,0.5,1.79,Enrolled,25.71428571,12,10,18
2,Oral Hygiene,133.1,3,1,2,4,136.1,No,Male,No,26,12.4,0.5,1.79,Dropout,11.75,12,2,17
2,Tourism,120.0,37,37,9,9,115.1,Yes,Male,No,21,9.4,-0.8,-3.12,Dropout,11.0,12,3,25
2,Animation and Multimedia Design,145.0,3,3,2,2,143.6,Yes,Male,No,18,12.4,0.5,1.79,Graduate,0.0,0,0,0
1,Management,127.0,37,38,9,7,115.8,Yes,Male,No,18,11.1,0.6,2.02,Graduate,25.6,10,10,11
2,Animation and Multimedia Design,135.0,19,19,4,7,149.0,Yes,Male,No,22,11.1,0.6,2.02,Graduate,24.696594429999998,34,34,41
1,Informatics Engineering,133.1,37,37,9,9,100.0,No,Male,No,36,16.2,0.3,-0.92,Dropout,0.0,10,0,0
1,Journalism and Communication,125.0,38,38,9,9,133.4,Yes,Male,Yes,20,13.9,-0.3,0.79,Graduate,23.5,12,12,16
5,Advertising and Marketing Management,127.0,3,4,2,2,122.8,No,Male,No,20,10.8,1.4,1.74,Dropout,12.33333333,12,3,15
1,Management (evening attendance),133.1,37,1,5,4,151.2,No,Male,No,25,12.4,0.5,1.79,Dropout,25.0,10,7,22
1,Agronomy,150.0,37,19,6,4,137.0,No,Male,No,35,15.5,2.8,-4.06,Graduate,26.63333333,12,10,18
1,Animation and Multimedia Design,133.1,1,37,7,7,118.0,No,Male,No,22,11.1,0.6,2.02,Dropout,0.0,0,0,0
1,Communication Design,150.0,3,39,3,7,126.4,No,Male,No,26,12.4,0.5,1.79,Enrolled,25.428571429999998,15,14,19
1,Agronomy,130.0,38,38,9,5,130.0,No,Male,No,20,16.2,0.3,-0.92,Dropout,23.8,12,6,31
1,Social Service (evening attendance),133.1,37,1,9,10,112.5,No,Male,No,50,16.2,0.3,-0.92,Dropout,24.833333330000002,24,8,24
1,Nursing,125.0,19,38,9,8,118.3,No,Male,No,20,10.8,1.4,1.74,Dropout,24.004,16,10,24
1,Nursing,127.0,3,1,2,8,121.4,No,Male,No,20,12.4,0.5,1.79,Enrolled,27.19888889,15,13,19
1,Agronomy,140.0,3,19,2,10,140.0,No,Male,No,35,15.5,2.8,-4.06,Dropout,26.2,12,6,19
1,Advertising and Marketing Management,110.0,3,19,4,5,109.0,No,Male,Yes,19,15.5,2.8,-4.06,Graduate,27.30952381,12,12,15
2,Management,133.1,37,37,5,7,110.0,No,Male,No,43,9.4,-0.8,-3.12,Dropout,0.0,10,0,19
5,Nursing,124.0,3,38,2,1,119.8,No,Male,No,19,10.8,1.4,1.74,Graduate,27.73428572,16,14,22
1,Nursing,114.0,37,37,9,9,130.0,No,Male,No,25,12.7,3.7,-1.7,Graduate,25.35,16,12,22
1,Animation and Multimedia Design,155.0,1,3,5,10,167.3,Yes,Male,No,19,13.9,-0.3,0.79,Graduate,0.0,0,0,0
2,Basic Education,114.0,1,19,9,9,111.9,Yes,Male,Yes,20,7.6,2.6,0.32,Enrolled,24.5,12,12,13
1,Animation and Multimedia Design,133.1,38,37,5,5,136.0,Yes,Male,No,22,12.7,3.7,-1.7,Dropout,0.0,0,0,0
1,Tourism,125.0,37,37,3,3,124.0,No,Male,Yes,19,11.1,0.6,2.02,Dropout,23.2,12,11,13
1,Management (evening attendance),120.0,19,37,3,9,132.9,No,Male,No,32,13.9,-0.3,0.79,Dropout,22.083333330000002,10,8,22
1,Journalism and Communication,100.0,37,37,9,7,154.0,Yes,Male,No,57,9.4,-0.8,-3.12,Graduate,28.36666667,12,11,13
1,Nursing,133.1,1,19,3,5,115.0,No,Male,No,20,16.2,0.3,-0.92,Dropout,24.174999999999997,14,8,18
